Date,Timestamp,Open,High,Low,Close,Volume
20210208,02:24:00,1.20331,1.20349,1.20327,1.20337,143.600002773106
20210208,02:26:00,1.20337,1.20339,1.20328,1.20328,41.9100008010864
20210208,02:28:00,1.20326,1.20326,1.20316,1.20316,52.3300008326769
20210208,02:30:00,1.20317,1.20317,1.20301,1.20301,109.100001432002
20210208,02:32:00,1.20303,1.20324,1.203,1.20324,85.7400015592575
20210208,02:34:00,1.20323,1.20337,1.2032,1.20334,79.5300012752414
20210208,02:36:00,1.20335,1.20352,1.20327,1.20347,98.4900008365512
20210208,02:38:00,1.20347,1.20347,1.20327,1.2033,83.4500013887882
20210208,02:40:00,1.20329,1.20342,1.20329,1.20338,110.480001226068
20210208,02:42:00,1.20338,1.20342,1.20336,1.20341,45.1600004136562
20210208,02:44:00,1.20341,1.20343,1.2033,1.20343,41.8400000333786
20210208,02:46:00,1.20342,1.20342,1.20329,1.2033,58.050000667572
20210208,02:48:00,1.2033,1.20339,1.20327,1.20338,83.2200000286102
20210208,02:50:00,1.20338,1.20338,1.2033,1.20336,47.0100001096725
20210208,02:52:00,1.20337,1.20346,1.20337,1.20346,15.5700001120567
20210208,02:54:00,1.20346,1.20346,1.20332,1.2034,100.170000866055
20210208,02:56:00,1.20341,1.2036,1.20341,1.20348,154.8400003016
20210208,02:58:00,1.20348,1.20384,1.20348,1.20382,117.550000727177
20210208,03:00:00,1.20382,1.20382,1.20358,1.20362,74.5000004768372
20210208,03:02:00,1.20362,1.20364,1.20359,1.2036,85.4900012388825
20210208,03:04:00,1.20361,1.20363,1.20349,1.20353,95.2000014483929
20210208,03:06:00,1.20353,1.20355,1.20346,1.20348,194.700002290308
20210208,03:08:00,1.20347,1.20347,1.20313,1.20313,187.300001382828
20210208,03:10:00,1.20315,1.20328,1.20312,1.20328,209.000002510846
20210208,03:12:00,1.20329,1.20338,1.20329,1.20337,70.7800010219216
20210208,03:14:00,1.20337,1.20342,1.20333,1.2034,26.3100000023842
20210208,03:16:00,1.20339,1.20339,1.20328,1.20339,55.7600000500679
20210208,03:18:00,1.20339,1.20339,1.20329,1.2033,42.2400005459785
20210208,03:20:00,1.20329,1.20329,1.20318,1.20326,107.850000739098
20210208,03:22:00,1.20327,1.20333,1.20326,1.20328,24.9500002264977
20210208,03:24:00,1.20328,1.20332,1.20327,1.20328,31.6900000572205
20210208,03:26:00,1.20329,1.2033,1.20322,1.20323,70.4300002455711
20210208,03:28:00,1.20324,1.20331,1.20322,1.20329,91.9400017634034
20210208,03:30:00,1.2033,1.20338,1.20328,1.20338,75.0200005546212
20210208,03:32:00,1.20339,1.20352,1.20338,1.20348,157.430002383888
20210208,03:34:00,1.20348,1.20348,1.20342,1.20347,44.2900007963181
20210208,03:36:00,1.20347,1.20359,1.20342,1.20354,88.4400000572205
20210208,03:38:00,1.20352,1.20358,1.20347,1.20347,62.7499998956919
20210208,03:40:00,1.20348,1.20359,1.20348,1.20358,32.1100000739098
20210208,03:42:00,1.20357,1.20365,1.20357,1.20358,50.9000009298325
20210208,03:44:00,1.20357,1.20357,1.2034,1.20346,73.5700016021729
20210208,03:46:00,1.20347,1.20353,1.20338,1.20342,124.390002258122
20210208,03:48:00,1.20341,1.20346,1.20337,1.20337,104.110001139343
20210208,03:50:00,1.20338,1.20338,1.20328,1.20335,60.8100002408028
20210208,03:52:00,1.20335,1.20342,1.20334,1.20339,124.070002429187
20210208,03:54:00,1.2034,1.20342,1.20335,1.2034,86.9900014996529
20210208,03:56:00,1.20341,1.20363,1.20341,1.20363,58.0500004887581
20210208,03:58:00,1.20362,1.20372,1.20356,1.20362,140.230002462864
20210208,04:00:00,1.2036,1.20363,1.2035,1.2035,106.93000125885
20210208,04:02:00,1.20349,1.20363,1.20349,1.2036,35.5300002098084
20210208,04:04:00,1.20362,1.20369,1.2036,1.20369,85.7500005960464
20210208,04:06:00,1.20372,1.20375,1.20369,1.20369,31.4199996590614
20210208,04:08:00,1.20368,1.20376,1.20365,1.20366,65.6800004839897
20210208,04:10:00,1.20367,1.20372,1.20366,1.20369,27.7400002479553
20210208,04:12:00,1.2037,1.20379,1.2037,1.20377,14.660000026226
20210208,04:14:00,1.20376,1.20384,1.20374,1.20384,19.1300000548363
20210208,04:16:00,1.20383,1.20383,1.20373,1.20382,83.2299999594688
20210208,04:18:00,1.20386,1.20388,1.20383,1.20385,37.9300000071526
20210208,04:20:00,1.20385,1.20388,1.2038,1.20384,45.8900001049042
20210208,04:22:00,1.20384,1.2039,1.20384,1.20385,42.4599999785423
20210208,04:24:00,1.20384,1.20386,1.20373,1.20385,99.7700013667345
20210208,04:26:00,1.20385,1.20388,1.20373,1.20378,99.6800013333559
20210208,04:28:00,1.20378,1.20378,1.20368,1.20372,50.7500008270144
20210208,04:30:00,1.20372,1.20379,1.20368,1.20378,59.8000008612871
20210208,04:32:00,1.20378,1.20379,1.20369,1.20375,62.0000002384186
20210208,04:34:00,1.20375,1.20378,1.20367,1.20368,92.1900019049644
20210208,04:36:00,1.20369,1.20372,1.20367,1.20367,25.7400000095367
20210208,04:38:00,1.20368,1.20368,1.20367,1.20367,8.25
20210208,04:40:00,1.20368,1.20373,1.20368,1.20372,38.5100005269051
20210208,04:42:00,1.20373,1.20383,1.20373,1.2038,42.4300007596612
20210208,04:44:00,1.20381,1.20381,1.20372,1.20372,22.0299999713898
20210208,04:46:00,1.20371,1.20372,1.20363,1.20363,43.82000092417
20210208,04:48:00,1.20362,1.20369,1.20358,1.20367,61.5900001004338
20210208,04:50:00,1.20368,1.2037,1.20366,1.20368,61.1300011277199
20210208,04:52:00,1.20368,1.20373,1.20367,1.20372,22.8599999547005
20210208,04:54:00,1.20371,1.20371,1.20367,1.20368,34.930000282824
20210208,04:56:00,1.2037,1.20378,1.2037,1.20377,66.8300008773804
20210208,04:58:00,1.20378,1.20382,1.20377,1.20382,33.4199996292591
20210208,05:00:00,1.20382,1.20384,1.20381,1.20383,29.5500003695488
20210208,05:02:00,1.20384,1.20384,1.20381,1.20382,29.8900004997849
20210208,05:04:00,1.2038,1.2038,1.20371,1.20372,50.1100002974272
20210208,05:06:00,1.20373,1.20382,1.20373,1.20378,80.0100004598498
20210208,05:08:00,1.20379,1.20387,1.20377,1.20386,115.230000413954
20210208,05:10:00,1.20388,1.20398,1.20388,1.20392,67.8900004848838
20210208,05:12:00,1.20391,1.20394,1.20388,1.20388,97.470000512898
20210208,05:14:00,1.20389,1.20392,1.20389,1.20389,75.5600001439452
20210208,05:16:00,1.20389,1.20389,1.20382,1.20382,27.8000001832843
20210208,05:18:00,1.20381,1.20382,1.20377,1.20382,40.8500005602837
20210208,05:20:00,1.20382,1.20385,1.20381,1.20382,22.5300000309944
20210208,05:22:00,1.20385,1.20385,1.2038,1.20381,86.1300013363361
20210208,05:24:00,1.2038,1.20381,1.20376,1.20376,53.5200008675456
20210208,05:26:00,1.20377,1.20381,1.20376,1.20378,38.2000002861023
20210208,05:28:00,1.20377,1.20377,1.2037,1.20371,82.4100013971329
20210208,05:30:00,1.2037,1.20371,1.20366,1.20366,23.770000398159
20210208,05:32:00,1.20365,1.20365,1.20355,1.20356,26.9700002670288
20210208,05:34:00,1.20356,1.20358,1.20354,1.20357,28.2299996614456
20210208,05:36:00,1.20357,1.20362,1.20356,1.2036,64.590000629425
20210208,05:38:00,1.20361,1.20366,1.20356,1.20364,36.2300003767014
20210208,05:40:00,1.20363,1.20368,1.20362,1.20367,25.6000002399087
20210208,05:42:00,1.20365,1.20368,1.20362,1.20368,18.0500003695488
20210208,05:44:00,1.20367,1.20367,1.20357,1.20358,40.0900003686547
20210208,05:46:00,1.20357,1.20368,1.20353,1.20358,97.570001244545
20210208,05:48:00,1.20358,1.20364,1.20358,1.20362,27.0200001597404
20210208,05:50:00,1.20361,1.20361,1.20357,1.2036,26.7200002074242
20210208,05:52:00,1.20359,1.20362,1.20357,1.20362,21.5800002813339
20210208,05:54:00,1.20363,1.20363,1.20356,1.20361,32.6400002241135
20210208,05:56:00,1.20363,1.20366,1.20345,1.20347,100.83000177145
20210208,05:58:00,1.20345,1.20348,1.20342,1.20345,48.2800005674362
20210208,06:00:00,1.20346,1.2036,1.20346,1.20358,56.6100007295609
20210208,06:02:00,1.20357,1.20373,1.20357,1.20373,69.9600007534027
20210208,06:04:00,1.20372,1.20379,1.20372,1.20376,35.5200001969934
20210208,06:06:00,1.20376,1.20388,1.20376,1.20386,60.360000371933
20210208,06:08:00,1.20387,1.20391,1.20384,1.20388,74.6500007510185
20210208,06:10:00,1.20389,1.20399,1.20388,1.20388,61.3700007200241
20210208,06:12:00,1.20391,1.2041,1.20391,1.20397,142.970001205802
20210208,06:14:00,1.20396,1.20401,1.20393,1.204,79.7000008001924
20210208,06:16:00,1.20401,1.20415,1.204,1.20415,67.8900010511279
20210208,06:18:00,1.20417,1.20426,1.20414,1.20415,74.5300000905991
20210208,06:20:00,1.20415,1.20417,1.20415,1.20416,14.2800000309944
20210208,06:22:00,1.20417,1.20418,1.20415,1.20415,43.4300003051758
20210208,06:24:00,1.20416,1.20418,1.20414,1.20415,10.2200000062585
20210208,06:26:00,1.20415,1.20424,1.20415,1.20424,18.1499999761581
20210208,06:28:00,1.20424,1.20426,1.2042,1.2042,13.9499998092651
20210208,06:30:00,1.20422,1.20423,1.20397,1.20397,64.9000007286668
20210208,06:32:00,1.20399,1.20409,1.20399,1.20403,99.7800014019012
20210208,06:34:00,1.20404,1.20412,1.20394,1.20395,175.280001521111
20210208,06:36:00,1.20394,1.20396,1.20391,1.20395,67.3400009274483
20210208,06:38:00,1.20396,1.20398,1.20391,1.20393,67.930001437664
20210208,06:40:00,1.20391,1.20397,1.20386,1.20395,86.5200003385544
20210208,06:42:00,1.20396,1.20396,1.2039,1.20394,48.8300005793571
20210208,06:44:00,1.20395,1.20397,1.20386,1.20395,54.2600001469254
20210208,06:46:00,1.20396,1.20397,1.20393,1.20396,56.9900004640222
20210208,06:48:00,1.20396,1.20397,1.20386,1.20386,53.460000731051
20210208,06:50:00,1.20386,1.20391,1.20382,1.20386,78.2400002032518
20210208,06:52:00,1.2039,1.20392,1.20382,1.20383,50.3300005495548
20210208,06:54:00,1.20382,1.20382,1.20375,1.20376,117.800001934171
20210208,06:56:00,1.20377,1.20386,1.20369,1.20371,137.110000766814
20210208,06:58:00,1.20371,1.20372,1.20365,1.20365,149.540001153946
20210208,07:00:00,1.20366,1.20386,1.20365,1.20372,106.800000019372
20210208,07:02:00,1.20373,1.20378,1.20368,1.20377,75.0600003749132
20210208,07:04:00,1.20376,1.20377,1.20367,1.20377,48.8900004029274
20210208,07:06:00,1.20376,1.20395,1.20375,1.20393,21.7400000095367
20210208,07:08:00,1.20393,1.20398,1.20392,1.20394,38.6800000667572
20210208,07:10:00,1.20396,1.20397,1.20381,1.20382,76.1499999761581
20210208,07:12:00,1.2038,1.20383,1.20378,1.20383,23.2000005021691
20210208,07:14:00,1.20382,1.20383,1.20372,1.20383,48.0500002801418
20210208,07:16:00,1.20383,1.20386,1.20382,1.20383,16.200000166893
20210208,07:18:00,1.20381,1.20383,1.20372,1.20379,36.2900002896786
20210208,07:20:00,1.2038,1.20384,1.20378,1.2038,17.4100001454353
20210208,07:22:00,1.20381,1.20384,1.20378,1.20383,91.6000003442168
20210208,07:24:00,1.20384,1.20388,1.20374,1.20376,62.7600008398294
20210208,07:26:00,1.20376,1.20378,1.20363,1.20363,96.500000603497
20210208,07:28:00,1.20363,1.20366,1.20342,1.20345,178.040000960231
20210208,07:30:00,1.20344,1.20358,1.20335,1.20358,146.980000451207
20210208,07:32:00,1.20361,1.20363,1.20358,1.20362,19.0300000309944
20210208,07:34:00,1.20361,1.20364,1.20354,1.20354,38.2200001403689
20210208,07:36:00,1.20355,1.20357,1.20344,1.20349,72.6900003552437
20210208,07:38:00,1.2035,1.20355,1.20349,1.20351,54.7100002169609
20210208,07:40:00,1.20352,1.20358,1.20349,1.20352,75.0800012126565
20210208,07:42:00,1.20351,1.20351,1.20339,1.20341,96.1500011608005
20210208,07:44:00,1.2034,1.2035,1.20332,1.20347,98.4999998062849
20210208,07:46:00,1.2035,1.20353,1.20344,1.20345,100.260001339018
20210208,07:48:00,1.20345,1.20348,1.20343,1.20346,65.7100009098649
20210208,07:50:00,1.20345,1.20352,1.20345,1.20348,63.5900007858872
20210208,07:52:00,1.20348,1.20348,1.2034,1.20346,58.7400006055832
20210208,07:54:00,1.20347,1.20376,1.20346,1.20376,77.0900001302361
20210208,07:56:00,1.20373,1.20375,1.20371,1.20374,35.0700003504753
20210208,07:58:00,1.20375,1.20394,1.20372,1.2039,132.360000491142
20210208,08:00:00,1.20389,1.20394,1.2037,1.20372,160.020001091063
20210208,08:02:00,1.20373,1.20394,1.20372,1.20387,127.880000829697
20210208,08:04:00,1.20388,1.20389,1.20367,1.20367,130.870001256466
20210208,08:06:00,1.20372,1.20372,1.20356,1.20356,157.090002417564
20210208,08:08:00,1.20355,1.20364,1.20347,1.20351,123.190001368523
20210208,08:10:00,1.20351,1.20351,1.20331,1.20342,119.610000766814
20210208,08:12:00,1.20343,1.20349,1.2032,1.20325,180.610002577305
20210208,08:14:00,1.20325,1.20349,1.20325,1.2033,150.320002414286
20210208,08:16:00,1.2033,1.20343,1.2033,1.20338,140.29000146687
20210208,08:18:00,1.20338,1.20338,1.20325,1.20327,89.9800009727478
20210208,08:20:00,1.20327,1.20333,1.2032,1.20332,121.390001513064
20210208,08:22:00,1.20333,1.20357,1.20333,1.2035,113.300000548363
20210208,08:24:00,1.20352,1.20374,1.20351,1.20374,65.0600000619888
20210208,08:26:00,1.20371,1.20379,1.20371,1.20375,102.640000581741
20210208,08:28:00,1.20376,1.2038,1.20363,1.20379,72.6500002145767
20210208,08:30:00,1.20379,1.20382,1.20359,1.20366,97.0600004121661
20210208,08:32:00,1.20366,1.20378,1.20353,1.20378,135.480000436306
20210208,08:34:00,1.2038,1.20386,1.20372,1.20376,175.460001699626
20210208,08:36:00,1.20375,1.20396,1.20375,1.20396,90.9600014686584
20210208,08:38:00,1.20396,1.20419,1.20396,1.20415,142.270000495017
20210208,08:40:00,1.20415,1.20451,1.20415,1.20445,239.05000153929
20210208,08:42:00,1.20446,1.20472,1.20443,1.20461,192.620001628995
20210208,08:44:00,1.20462,1.2047,1.20444,1.20459,184.700002208352
20210208,08:46:00,1.20457,1.20461,1.20445,1.20451,99.1900009289384
20210208,08:48:00,1.20451,1.20481,1.20451,1.20479,112.110001124442
20210208,08:50:00,1.20478,1.20486,1.20467,1.20471,218.530002474785
20210208,08:52:00,1.20471,1.20471,1.20451,1.20455,199.310003764927
20210208,08:54:00,1.20455,1.2046,1.20434,1.20437,227.210001505911
20210208,08:56:00,1.20438,1.20441,1.20412,1.20412,280.68000459671
20210208,08:58:00,1.20412,1.20413,1.20393,1.20407,190.370002366602
20210208,09:00:00,1.20406,1.20418,1.20393,1.2041,408.160001628101
20210208,09:02:00,1.20409,1.20423,1.20404,1.20418,255.770001761615
20210208,09:04:00,1.20418,1.20456,1.20418,1.20442,278.210001170635
20210208,09:06:00,1.20442,1.20452,1.20428,1.20437,180.630000710487
20210208,09:08:00,1.20439,1.20456,1.20414,1.20456,220.08000099659
20210208,09:10:00,1.20455,1.20461,1.20444,1.20461,161.53000126034
20210208,09:12:00,1.20462,1.20476,1.20462,1.20473,120.01000097394
20210208,09:14:00,1.20473,1.20476,1.20455,1.20455,122.790000148118
20210208,09:16:00,1.20459,1.20465,1.20373,1.20373,453.60000384599
20210208,09:18:00,1.20373,1.20382,1.20345,1.2038,306.170002266765
20210208,09:20:00,1.20381,1.20421,1.2038,1.20409,183.790000684559
20210208,09:22:00,1.2041,1.20426,1.20376,1.20379,212.990001827478
20210208,09:24:00,1.2038,1.20397,1.2038,1.20386,141.330000348389
20210208,09:26:00,1.20385,1.20385,1.20337,1.2034,382.580004498363
20210208,09:28:00,1.20342,1.20347,1.20289,1.20306,356.330002747476
20210208,09:30:00,1.20307,1.20332,1.20291,1.20326,285.540001690388
20210208,09:32:00,1.20326,1.2034,1.20319,1.20339,176.020000971854
20210208,09:34:00,1.20339,1.20339,1.20315,1.20322,183.500000730157
20210208,09:36:00,1.20322,1.20354,1.20311,1.20354,196.400001294911
20210208,09:38:00,1.20353,1.20355,1.20328,1.20329,145.93999902159
20210208,09:40:00,1.20328,1.20328,1.20309,1.2032,262.390003420413
20210208,09:42:00,1.2032,1.20332,1.20314,1.20314,97.1900006905198
20210208,09:44:00,1.20315,1.20329,1.20303,1.20317,179.780001163483
20210208,09:46:00,1.20319,1.20321,1.20288,1.20298,294.680003322661
20210208,09:48:00,1.203,1.203,1.20254,1.20261,293.91000135988
20210208,09:50:00,1.20262,1.20274,1.2026,1.20274,196.670002058148
20210208,09:52:00,1.20274,1.20275,1.20252,1.20264,239.840003296733
20210208,09:54:00,1.20266,1.20277,1.20256,1.20277,151.530001685023
20210208,09:56:00,1.20276,1.20296,1.20275,1.20294,201.830002166331
20210208,09:58:00,1.20294,1.20307,1.20281,1.20307,153.510001130402
20210208,10:00:00,1.20308,1.20326,1.203,1.20326,119.080001033843
20210208,10:02:00,1.20326,1.20348,1.20321,1.20341,157.67000053823
20210208,10:04:00,1.20341,1.20351,1.20323,1.20326,176.820002019405
20210208,10:06:00,1.20324,1.20345,1.20312,1.20327,233.250000402331
20210208,10:08:00,1.20327,1.20327,1.2031,1.2032,160.810000419617
20210208,10:10:00,1.20318,1.20318,1.20291,1.20303,235.620000518858
20210208,10:12:00,1.20303,1.20316,1.20291,1.2031,148.980000682175
20210208,10:14:00,1.2031,1.20314,1.20284,1.20285,219.460002079606
20210208,10:16:00,1.20283,1.20296,1.2027,1.20295,228.550001628697
20210208,10:18:00,1.20295,1.20295,1.20271,1.20281,161.820000834763
20210208,10:20:00,1.20281,1.20286,1.20269,1.20269,90.8700006380677
20210208,10:22:00,1.2027,1.20275,1.20247,1.20249,131.050001718104
20210208,10:24:00,1.20247,1.20279,1.20247,1.20273,121.390000537038
20210208,10:26:00,1.20274,1.20289,1.20254,1.2027,145.270000435412
20210208,10:28:00,1.2027,1.20276,1.20259,1.20267,170.050000354648
20210208,10:30:00,1.20266,1.20267,1.20239,1.20262,263.330003008246
20210208,10:32:00,1.20264,1.20289,1.20263,1.20288,184.200001761317
20210208,10:34:00,1.20289,1.20289,1.20269,1.20269,168.280001573265
20210208,10:36:00,1.2027,1.2028,1.20256,1.20275,112.990000024438
20210208,10:38:00,1.20275,1.20279,1.2027,1.20275,163.019999742508
20210208,10:40:00,1.20273,1.20273,1.20256,1.20271,263.480000771582
20210208,10:42:00,1.20272,1.2029,1.20272,1.20286,89.6500010043383
20210208,10:44:00,1.20285,1.20306,1.2028,1.20306,137.870001576841
20210208,10:46:00,1.20305,1.20305,1.2028,1.20281,182.150002010167
20210208,10:48:00,1.20281,1.20284,1.20275,1.20282,89.9299998655915
20210208,10:50:00,1.20282,1.20294,1.20278,1.20283,95.1300003901124
20210208,10:52:00,1.20285,1.20296,1.20277,1.20284,175.850001215935
20210208,10:54:00,1.20283,1.20285,1.20271,1.20277,154.970001459122
20210208,10:56:00,1.20278,1.20289,1.20277,1.20288,71.7500004768372
20210208,10:58:00,1.20288,1.20288,1.20275,1.2028,176.570000588894
20210208,11:00:00,1.20279,1.20305,1.20279,1.20296,229.530002109706
20210208,11:02:00,1.20293,1.20295,1.20281,1.20284,135.329999938607
20210208,11:04:00,1.20282,1.20288,1.2025,1.2025,133.35000193119
20210208,11:06:00,1.20253,1.20269,1.20252,1.20267,90.3800002112985
20210208,11:08:00,1.20268,1.20273,1.20262,1.20265,135.050000369549
20210208,11:10:00,1.20265,1.20272,1.20254,1.20257,138.070001073182
20210208,11:12:00,1.20258,1.20258,1.20231,1.20239,210.630003243685
20210208,11:14:00,1.20237,1.20254,1.20234,1.20242,205.590002350509
20210208,11:16:00,1.20244,1.20253,1.20242,1.20242,123.190001606941
20210208,11:18:00,1.20243,1.2025,1.20242,1.20246,100.660000383854
20210208,11:20:00,1.20245,1.20255,1.20245,1.20254,151.120001554489
20210208,11:22:00,1.20253,1.20262,1.2024,1.20242,123.050000369549
