Date,Timestamp,Open,High,Low,Close,Volume
20210208,01:55:00,1.20365,1.20365,1.20304,1.20322,883.040007732809
20210208,02:00:00,1.20325,1.20345,1.20314,1.20337,695.170006208122
20210208,02:05:00,1.20338,1.20363,1.2032,1.20321,522.450002186
20210208,02:10:00,1.2032,1.20322,1.20296,1.20312,379.760003045201
20210208,02:15:00,1.20312,1.20321,1.2031,1.20316,179.940001703799
20210208,02:20:00,1.20317,1.20345,1.20312,1.20345,273.750004097819
20210208,02:25:00,1.20344,1.20349,1.20316,1.20316,160.620002642274
20210208,02:30:00,1.20317,1.20328,1.203,1.20325,226.190003655851
20210208,02:35:00,1.20327,1.20352,1.20327,1.2033,230.120002835989
20210208,02:40:00,1.20329,1.20342,1.20329,1.20331,183.77000169456
20210208,02:45:00,1.20332,1.20343,1.20327,1.20338,154.980000674725
20210208,02:50:00,1.20338,1.20346,1.2033,1.20341,128.280000306666
20210208,02:55:00,1.2034,1.20384,1.2034,1.20382,306.860001809895
20210208,03:00:00,1.20382,1.20382,1.20358,1.20358,176.560001708567
20210208,03:05:00,1.20359,1.20361,1.20313,1.20313,460.630005128682
20210208,03:10:00,1.20315,1.20342,1.20312,1.20335,289.230003520846
20210208,03:15:00,1.20335,1.2034,1.20328,1.2033,114.860000610352
20210208,03:20:00,1.20329,1.20333,1.20318,1.2033,147.240001022816
20210208,03:25:00,1.20329,1.20331,1.20322,1.20329,179.620002008975
20210208,03:30:00,1.2033,1.20352,1.20328,1.20347,268.720003634691
20210208,03:35:00,1.20347,1.20359,1.20342,1.20347,159.210000053048
20210208,03:40:00,1.20348,1.20365,1.20341,1.20343,138.140002004802
20210208,03:45:00,1.20343,1.20353,1.20337,1.20337,246.940003998578
20210208,03:50:00,1.20338,1.20342,1.20328,1.20341,199.830002598464
20210208,03:55:00,1.2034,1.20372,1.20335,1.20362,270.3200045228
20210208,04:00:00,1.2036,1.20369,1.20349,1.20367,204.930001795292
20210208,04:05:00,1.20367,1.20376,1.20365,1.20366,120.380000412464
20210208,04:10:00,1.20367,1.2038,1.20366,1.2038,52.5300003290176
20210208,04:15:00,1.20382,1.20388,1.20373,1.20385,130.159999966621
20210208,04:20:00,1.20385,1.2039,1.20373,1.2038,125.090000510216
20210208,04:25:00,1.2038,1.20388,1.20368,1.20372,213.460003100336
20210208,04:30:00,1.20372,1.20379,1.20368,1.20368,157.54000146687
20210208,04:35:00,1.20367,1.20372,1.20367,1.20367,90.4400015473366
20210208,04:40:00,1.20368,1.20383,1.20368,1.20374,96.7500012293458
20210208,04:45:00,1.20373,1.20373,1.20358,1.20367,111.630001053214
20210208,04:50:00,1.20368,1.20373,1.20366,1.20368,90.950001001358
20210208,04:55:00,1.20369,1.20382,1.20367,1.20382,128.220000870526
20210208,05:00:00,1.20382,1.20384,1.20378,1.20379,77.7600010409951
20210208,05:05:00,1.20379,1.20387,1.20371,1.20386,227.03000099957
20210208,05:10:00,1.20388,1.20398,1.20388,1.20391,200.490000970662
20210208,05:15:00,1.20392,1.20392,1.20377,1.20382,109.080000914633
20210208,05:20:00,1.20382,1.20385,1.20376,1.20377,151.290002271533
20210208,05:25:00,1.20378,1.20381,1.2037,1.20371,131.500001646578
20210208,05:30:00,1.2037,1.20371,1.20355,1.20356,57.4900006651878
20210208,05:35:00,1.20354,1.20366,1.20354,1.20364,122.300000667572
20210208,05:40:00,1.20363,1.20368,1.20362,1.20362,66.9000005275011
20210208,05:45:00,1.2036,1.20368,1.20353,1.20362,141.430001854897
20210208,05:50:00,1.20361,1.20363,1.20357,1.2036,51.4900004863739
20210208,05:55:00,1.2036,1.20366,1.20342,1.20345,178.560002565384
20210208,06:00:00,1.20346,1.20373,1.20346,1.20372,140.140001654625
20210208,06:05:00,1.20373,1.20391,1.20373,1.20388,156.960001148283
20210208,06:10:00,1.20389,1.2041,1.20388,1.20395,251.620001845062
20210208,06:15:00,1.20394,1.20426,1.20394,1.20415,174.840002022684
20210208,06:20:00,1.20415,1.20418,1.20415,1.20418,62.0600003600121
20210208,06:25:00,1.20418,1.20426,1.20414,1.2042,37.9699997678399
20210208,06:30:00,1.20422,1.20423,1.20397,1.20412,251.540002800524
20210208,06:35:00,1.20412,1.20412,1.20391,1.20393,223.690003216267
20210208,06:40:00,1.20391,1.20397,1.20386,1.20389,179.390001095831
20210208,06:45:00,1.20391,1.20397,1.20386,1.20386,120.670001164079
20210208,06:50:00,1.20386,1.20392,1.20377,1.20377,206.190002344549
20210208,06:55:00,1.20376,1.20386,1.20365,1.20365,326.830002263188
20210208,07:00:00,1.20366,1.20386,1.20365,1.20371,207.780000589788
20210208,07:05:00,1.20373,1.20398,1.20367,1.20394,83.3900002837181
20210208,07:10:00,1.20396,1.20397,1.20374,1.20375,129.280000641942
20210208,07:15:00,1.20375,1.20386,1.20372,1.20379,70.6100005730987
20210208,07:20:00,1.2038,1.20388,1.20376,1.20376,148.330001093447
20210208,07:25:00,1.20376,1.20378,1.20342,1.20345,297.980001799762
20210208,07:30:00,1.20344,1.20364,1.20335,1.20364,173.000000528991
20210208,07:35:00,1.20362,1.20362,1.20344,1.20351,158.630000665784
20210208,07:40:00,1.20352,1.20358,1.20332,1.20343,234.820001974702
20210208,07:45:00,1.20343,1.20353,1.20342,1.20346,200.880002453923
20210208,07:50:00,1.20345,1.20352,1.2034,1.20348,142.360001340508
20210208,07:55:00,1.20349,1.20394,1.20349,1.2039,224.490001022816
20210208,08:00:00,1.20389,1.20394,1.2037,1.20382,330.550002373755
20210208,08:05:00,1.20383,1.20384,1.20347,1.20351,368.500004589558
20210208,08:10:00,1.20351,1.20351,1.2032,1.20348,375.68000433594
20210208,08:15:00,1.20347,1.20347,1.20325,1.20327,305.130003862083
20210208,08:20:00,1.20327,1.20361,1.2032,1.20359,264.880002118647
20210208,08:25:00,1.2036,1.2038,1.20359,1.20379,210.160000801086
20210208,08:30:00,1.20379,1.20386,1.20353,1.20384,327.39000146836
20210208,08:35:00,1.20384,1.20419,1.20372,1.20415,313.840003043413
20210208,08:40:00,1.20415,1.20472,1.20415,1.20457,562.410005003214
20210208,08:45:00,1.20457,1.20481,1.20444,1.20479,265.260002426803
20210208,08:50:00,1.20478,1.20486,1.20451,1.20454,492.080006070435
20210208,08:55:00,1.20453,1.20453,1.20393,1.20407,624.020008638501
20210208,09:00:00,1.20406,1.2045,1.20393,1.2045,808.700003944337
20210208,09:05:00,1.20447,1.20456,1.20414,1.20456,534.150002323091
20210208,09:10:00,1.20455,1.20476,1.20444,1.20466,364.240002073348
20210208,09:15:00,1.20468,1.20473,1.20345,1.2038,799.860006421804
20210208,09:20:00,1.20381,1.20426,1.20376,1.20388,446.670002773404
20210208,09:25:00,1.20388,1.20396,1.20289,1.20306,830.350007332861
20210208,09:30:00,1.20307,1.2034,1.20291,1.20334,521.94000287354
20210208,09:35:00,1.20333,1.20355,1.20311,1.20329,465.460000835359
20210208,09:40:00,1.20328,1.20332,1.20304,1.20306,463.810004547238
20210208,09:45:00,1.20306,1.20321,1.20254,1.20261,664.140005409718
20210208,09:50:00,1.20262,1.20275,1.20252,1.2027,508.510006584227
20210208,09:55:00,1.2027,1.20307,1.20256,1.20307,434.87000375241
20210208,10:00:00,1.20308,1.20351,1.203,1.20342,349.660001657903
20210208,10:05:00,1.20341,1.20346,1.2031,1.2032,497.970002755523
20210208,10:10:00,1.20318,1.20318,1.20291,1.20306,457.150001779199
20210208,10:15:00,1.20305,1.20309,1.2027,1.20281,537.280003964901
20210208,10:20:00,1.20281,1.20286,1.20247,1.20269,296.390003055334
20210208,10:25:00,1.20271,1.20289,1.20254,1.20267,362.240000627935
20210208,10:30:00,1.20266,1.20289,1.20239,1.20283,517.670004852116
20210208,10:35:00,1.20281,1.20282,1.20256,1.20275,374.150001257658
20210208,10:40:00,1.20273,1.20292,1.20256,1.20292,429.100002832711
20210208,10:45:00,1.20292,1.20306,1.20275,1.20282,333.980002395809
20210208,10:50:00,1.20282,1.20296,1.20277,1.20285,344.990002311766
20210208,10:55:00,1.20283,1.20289,1.20271,1.2028,329.280001819134
20210208,11:00:00,1.20279,1.20305,1.20274,1.20275,409.230002768338
20210208,11:05:00,1.20274,1.20274,1.2025,1.20265,314.410001792014
20210208,11:10:00,1.20265,1.20272,1.20231,1.20244,417.190004423261
20210208,11:15:00,1.20246,1.20253,1.2024,1.20246,360.95000423491
20210208,11:20:00,1.20245,1.20262,1.20238,1.20241,306.72000169009
20210208,11:25:00,1.2024,1.20268,1.20235,1.20267,540.360002607107
20210208,11:30:00,1.20266,1.20286,1.20231,1.20248,557.110004633665
20210208,11:35:00,1.20248,1.20257,1.20239,1.2025,229.340001277626
20210208,11:40:00,1.20249,1.20273,1.20245,1.20271,271.770003028214
20210208,11:45:00,1.20272,1.20337,1.20272,1.20332,454.540002502501
20210208,11:50:00,1.20329,1.20347,1.20299,1.20299,644.760006323457
20210208,11:55:00,1.20301,1.20336,1.203,1.20322,487.830003611743
20210208,12:00:00,1.20322,1.2033,1.20291,1.20298,323.850001968443
20210208,12:05:00,1.203,1.20332,1.20298,1.20318,666.760002918541
20210208,12:10:00,1.20317,1.20346,1.203,1.20341,481.640001997352
20210208,12:15:00,1.2034,1.2034,1.20303,1.20306,356.910001158714
20210208,12:20:00,1.20306,1.20346,1.20303,1.20331,374.080002680421
20210208,12:25:00,1.2033,1.20344,1.2032,1.20324,298.160001911223
20210208,12:30:00,1.20324,1.20337,1.20307,1.20333,302.060001209378
20210208,12:35:00,1.20334,1.20391,1.20331,1.2038,403.500002071261
20210208,12:40:00,1.20381,1.20389,1.20341,1.20355,419.46000032872
20210208,12:45:00,1.20355,1.20357,1.20319,1.20319,471.210003264248
20210208,12:50:00,1.20321,1.20325,1.20296,1.20311,412.910002626479
20210208,12:55:00,1.20311,1.20318,1.20295,1.20295,408.660001285374
20210208,13:00:00,1.20297,1.20305,1.20268,1.20285,516.250002495945
20210208,13:05:00,1.20286,1.2029,1.2027,1.2027,327.920000649989
20210208,13:10:00,1.2027,1.20305,1.2027,1.20303,398.180002987385
20210208,13:15:00,1.20303,1.20323,1.20271,1.20274,409.730004578829
20210208,13:20:00,1.20274,1.20281,1.2025,1.20258,428.49000300467
20210208,13:25:00,1.20258,1.20258,1.20229,1.2023,521.590003244579
20210208,13:30:00,1.2023,1.20275,1.20223,1.20253,563.720003187656
20210208,13:35:00,1.20253,1.20265,1.20214,1.20242,744.460005581379
20210208,13:40:00,1.20242,1.20249,1.20196,1.20205,663.070006072521
20210208,13:45:00,1.20204,1.20256,1.20203,1.20256,545.350002765656
20210208,13:50:00,1.20256,1.20272,1.20248,1.20261,719.090006202459
20210208,13:55:00,1.20263,1.20298,1.2026,1.20262,852.300003677607
20210208,14:00:00,1.20265,1.20297,1.20254,1.20268,975.950005531311
20210208,14:05:00,1.20269,1.20273,1.20234,1.20248,613.890004046261
20210208,14:10:00,1.20246,1.20262,1.20222,1.20249,665.780002713203
20210208,14:15:00,1.20248,1.20259,1.20233,1.20256,451.990001924336
20210208,14:20:00,1.20256,1.20259,1.20224,1.20225,619.590005487204
20210208,14:25:00,1.20222,1.20237,1.20213,1.20225,549.180006727576
20210208,14:30:00,1.20224,1.20249,1.202,1.20246,505.010004714131
20210208,14:35:00,1.20247,1.20318,1.20241,1.20316,589.630001455545
20210208,14:40:00,1.20316,1.20369,1.20312,1.20365,753.840002924204
20210208,14:45:00,1.20363,1.20385,1.20336,1.20373,749.520003199577
20210208,14:50:00,1.20373,1.204,1.20368,1.20399,599.150003507733
20210208,14:55:00,1.20399,1.2044,1.20376,1.20376,1264.92000743747
20210208,15:00:00,1.20374,1.20417,1.20371,1.20378,935.56000623852
20210208,15:05:00,1.20381,1.20415,1.20373,1.20408,961.700006261468
20210208,15:10:00,1.20408,1.20457,1.20408,1.2044,1027.52000804991
20210208,15:15:00,1.20439,1.20459,1.20437,1.20452,579.800002448261
20210208,15:20:00,1.20454,1.2046,1.20425,1.20425,543.920003257692
20210208,15:25:00,1.20424,1.20462,1.20419,1.20457,607.280003614724
20210208,15:30:00,1.20457,1.20584,1.20452,1.20542,1442.02000594884
20210208,15:35:00,1.20543,1.2058,1.20542,1.20564,1052.19000721723
20210208,15:40:00,1.20566,1.20637,1.20556,1.20606,1446.01001236588
20210208,15:45:00,1.20606,1.2063,1.206,1.20601,890.300003856421
20210208,15:50:00,1.20602,1.20606,1.2056,1.20586,571.040003485978
20210208,15:55:00,1.20585,1.2059,1.20536,1.20563,573.860002756119
20210208,16:00:00,1.20564,1.20639,1.20558,1.20632,731.550003372133
20210208,16:05:00,1.20634,1.2066,1.20557,1.20571,978.440006285906
20210208,16:10:00,1.2057,1.20584,1.20545,1.20566,579.790005467832
20210208,16:15:00,1.20564,1.20598,1.20555,1.20597,647.740001693368
20210208,16:20:00,1.20598,1.20622,1.20568,1.20576,945.760008357465
20210208,16:25:00,1.20575,1.20615,1.2056,1.20592,814.740001931787
20210208,16:30:00,1.2059,1.20607,1.20567,1.20572,678.050002574921
20210208,16:35:00,1.20573,1.20604,1.20536,1.20546,818.950004331768
20210208,16:40:00,1.20546,1.20572,1.20531,1.20567,491.430002465844
20210208,16:45:00,1.20566,1.20572,1.20495,1.20498,851.850003346801
20210208,16:50:00,1.20498,1.20521,1.20472,1.2048,991.070001862943
20210208,16:55:00,1.20483,1.20502,1.20463,1.20465,1006.93000538647
20210208,17:00:00,1.20466,1.20486,1.20449,1.2047,887.820002906024
20210208,17:05:00,1.20471,1.20505,1.20454,1.20494,452.280001401901
20210208,17:10:00,1.20493,1.20519,1.2045,1.20463,495.450002379715
20210208,17:15:00,1.20464,1.20465,1.20394,1.20399,797.180003322661
20210208,17:20:00,1.20396,1.20401,1.20331,1.20335,675.509998686612
20210208,17:25:00,1.20336,1.20395,1.20336,1.20392,490.950000867248
20210208,17:30:00,1.20392,1.20401,1.20371,1.20379,700.170004837215
20210208,17:35:00,1.20379,1.20399,1.20364,1.20367,562.050002381206
20210208,17:40:00,1.20365,1.20388,1.20353,1.20371,554.550000824034
20210208,17:45:00,1.20371,1.20396,1.20365,1.20396,311.349999114871
20210208,17:50:00,1.20394,1.20453,1.20392,1.20442,547.030000463128
20210208,17:55:00,1.20444,1.20455,1.20432,1.20446,590.280002914369
20210208,18:00:00,1.20445,1.20448,1.20426,1.20446,509.940002836287
20210208,18:05:00,1.20447,1.20489,1.20436,1.20481,323.370001807809
20210208,18:10:00,1.20481,1.20481,1.20455,1.20475,434.47000233084
20210208,18:15:00,1.20475,1.20481,1.20452,1.20453,324.300002090633
20210208,18:20:00,1.20455,1.20493,1.20455,1.2048,299.759999901056
20210208,18:25:00,1.2048,1.20484,1.20467,1.20468,192.600000619888
20210208,18:30:00,1.20466,1.20483,1.2046,1.20481,200.670001067221
20210208,18:35:00,1.20481,1.205,1.20481,1.20498,295.740000337362
20210208,18:40:00,1.20497,1.20511,1.20491,1.20511,220.560000695288
20210208,18:45:00,1.20511,1.20514,1.20478,1.2048,280.63999928534
20210208,18:50:00,1.20479,1.20483,1.20448,1.20448,465.730003230274
20210208,18:55:00,1.20447,1.20471,1.20422,1.2047,503.940001472831
20210208,19:00:00,1.20467,1.20472,1.20437,1.20438,311.679999828339
20210208,19:05:00,1.2044,1.2046,1.20438,1.2046,296.77000246197
20210208,19:10:00,1.2046,1.20483,1.20458,1.2048,307.140001118183
20210208,19:15:00,1.20479,1.20479,1.20461,1.20469,226.600001551211
20210208,19:20:00,1.20468,1.20491,1.20468,1.20479,220.530000314116
20210208,19:25:00,1.20479,1.20488,1.20469,1.20484,209.170000806451
20210208,19:30:00,1.20482,1.20486,1.20468,1.2048,150.859999656677
20210208,19:35:00,1.2048,1.20491,1.2048,1.20491,154.230000726879
20210208,19:40:00,1.20491,1.2051,1.20491,1.20498,272.849999643862
20210208,19:45:00,1.20497,1.20504,1.2049,1.20497,262.230003237724
20210208,19:50:00,1.20496,1.20506,1.20487,1.20488,274.820004671812
20210208,19:55:00,1.20485,1.20505,1.20484,1.20499,276.060001812875
20210208,20:00:00,1.205,1.20504,1.20487,1.20494,224.120001532137
20210208,20:05:00,1.20495,1.2051,1.20495,1.2051,142.330000549555
20210208,20:10:00,1.20512,1.20514,1.20501,1.20509,181.980000160635
20210208,20:15:00,1.20511,1.20512,1.20493,1.20493,121.670000486076
20210208,20:20:00,1.20495,1.20514,1.20487,1.20511,205.300000853837
20210208,20:25:00,1.2051,1.20529,1.2051,1.2052,161.740000486374
20210208,20:30:00,1.20516,1.2052,1.20505,1.20514,197.699999511242
20210208,20:35:00,1.20514,1.20536,1.20512,1.20528,236.58000035584
20210208,20:40:00,1.20529,1.20532,1.20524,1.20526,141.010000504553
20210208,20:45:00,1.20528,1.20572,1.20523,1.20539,337.680000707507
20210208,20:50:00,1.2054,1.2055,1.20535,1.20548,259.900002427399
20210208,20:55:00,1.20547,1.20571,1.20544,1.20553,270.610001467168
20210208,21:00:00,1.20552,1.20559,1.20528,1.20529,245.420000225306
20210208,21:05:00,1.20528,1.20534,1.20515,1.20533,288.940001443028
20210208,21:10:00,1.20534,1.20559,1.20533,1.20559,296.480002731085
20210208,21:15:00,1.20558,1.20559,1.20543,1.20551,282.550002612174
20210208,21:20:00,1.20552,1.20567,1.20545,1.20563,222.690000593662
20210208,21:25:00,1.20563,1.20563,1.20542,1.20548,282.63000074774
20210208,21:30:00,1.20548,1.20563,1.20547,1.2056,182.220001213253
20210208,21:35:00,1.20559,1.20575,1.20554,1.2057,162.840000785887
20210208,21:40:00,1.20569,1.20575,1.20542,1.20548,300.659999258816
20210208,21:45:00,1.20548,1.20554,1.20525,1.20527,188.799999833107
20210208,21:50:00,1.20527,1.20529,1.20515,1.20517,229.650000035763
20210208,21:55:00,1.20516,1.20518,1.20501,1.20518,260.390000998974
20210208,22:00:00,1.20518,1.20518,1.2049,1.20495,177.159999787807
20210208,22:05:00,1.20496,1.20512,1.20496,1.2051,126.4000005126
20210208,22:10:00,1.20509,1.2051,1.20495,1.20497,134.349999882281
20210208,22:15:00,1.20496,1.20501,1.2049,1.20496,111.930000066757
20210208,22:20:00,1.20496,1.20506,1.20495,1.20495,91.4699993506074
20210208,22:25:00,1.20495,1.20495,1.2049,1.2049,54.7400000691414
20210208,22:30:00,1.20491,1.20501,1.20488,1.20493,104.890000462532
20210208,22:35:00,1.20493,1.20496,1.20488,1.20489,105.109999775887
20210208,22:40:00,1.20488,1.20497,1.20484,1.20493,120.319999992847
20210208,22:45:00,1.20494,1.20509,1.20482,1.20503,116.290000118315
20210208,22:50:00,1.20504,1.2052,1.20494,1.20501,151.950000494719
20210208,22:55:00,1.205,1.20511,1.20482,1.20482,293.259999148548
20210208,23:00:00,1.20479,1.20494,1.20469,1.20494,25.0699998140335
20210208,23:05:00,1.20496,1.20505,1.20494,1.20497,62.199999332428
20210208,23:10:00,1.20496,1.2052,1.20483,1.20513,228.289999999106
20210208,23:15:00,1.20519,1.20522,1.20489,1.2049,107.559999883175
20210208,23:20:00,1.20492,1.20524,1.20492,1.20514,11.25
20210208,23:25:00,1.20511,1.20511,1.20509,1.20509,8.25
20210208,23:30:00,1.20509,1.20509,1.205,1.205,9
20210208,23:35:00,1.20515,1.20516,1.20515,1.20516,1.5
20210208,23:40:00,1.20515,1.20516,1.205,1.205,2.40000000596046
20210208,23:45:00,1.205,1.20501,1.205,1.205,5.25
20210208,23:55:00,1.20502,1.20517,1.205,1.20517,52.5
20210209,00:00:00,1.20514,1.20523,1.20499,1.20518,391.029999867082
20210209,00:05:00,1.20519,1.2052,1.20495,1.20499,151.200000561774
20210209,00:10:00,1.20498,1.20507,1.20496,1.20501,131.680000066757
20210209,00:15:00,1.205,1.20502,1.2049,1.205,95.440000295639
20210209,00:20:00,1.20503,1.20503,1.20487,1.20487,137.580000221729
20210209,00:25:00,1.20489,1.20494,1.20471,1.20476,211.6500011608
20210209,00:30:00,1.20478,1.2049,1.20477,1.20484,62.3700001165271
20210209,00:35:00,1.20486,1.20501,1.20483,1.20492,118.810000777245
20210209,00:40:00,1.20492,1.2051,1.20492,1.20505,108.609999813139
20210209,00:45:00,1.20505,1.20519,1.20504,1.20514,80.7500005736947
20210209,00:50:00,1.20515,1.20528,1.20502,1.20522,131.759999521077
20210209,00:55:00,1.20521,1.20535,1.20516,1.20522,137.93000099808
20210209,01:00:00,1.20522,1.20528,1.20495,1.20495,270.160002462566
20210209,01:05:00,1.20497,1.20538,1.20491,1.20526,283.140001639724
20210209,01:10:00,1.20526,1.20551,1.20525,1.20539,177.590001709759
20210209,01:15:00,1.20539,1.20552,1.20535,1.20542,135.509999319911
20210209,01:20:00,1.20543,1.20557,1.20536,1.20556,132.510000690818
20210209,01:25:00,1.20556,1.20559,1.20535,1.2055,215.98000266403
20210209,01:30:00,1.20551,1.20584,1.20547,1.20577,324.840000025928
20210209,01:35:00,1.20577,1.20577,1.20555,1.20572,215.020002022386
20210209,01:40:00,1.20571,1.20572,1.20551,1.20567,122.669999666512
20210209,01:45:00,1.20567,1.20571,1.20549,1.20561,107.830000855029
20210209,01:50:00,1.20562,1.20582,1.20556,1.20572,243.380001395941
20210209,01:55:00,1.20573,1.20599,1.20572,1.20578,312.030003406107
20210209,02:00:00,1.20578,1.20609,1.20572,1.20588,372.53000459075
20210209,02:05:00,1.20588,1.20589,1.20562,1.20565,290.390003301203
20210209,02:10:00,1.20566,1.20577,1.20561,1.20563,269.820002958179
20210209,02:15:00,1.20561,1.206,1.20561,1.20598,450.630006603897
20210209,02:20:00,1.20597,1.2061,1.20585,1.20606,370.360005907714
20210209,02:25:00,1.20607,1.2064,1.20605,1.20627,325.350002601743
20210209,02:30:00,1.20627,1.20636,1.20601,1.20607,346.760001994669
20210209,02:35:00,1.20607,1.20614,1.20598,1.20608,201.869999729097
20210209,02:40:00,1.20605,1.20605,1.20582,1.20596,156.050001181662
20210209,02:45:00,1.20597,1.20613,1.20594,1.206,448.490006245673
20210209,02:50:00,1.206,1.20607,1.20591,1.20604,208.630003683269
20210209,02:55:00,1.20604,1.20609,1.20593,1.20593,329.970006011426
20210209,03:00:00,1.20594,1.20636,1.20594,1.20626,245.540001705289
20210209,03:05:00,1.20626,1.20627,1.20607,1.20613,214.090002089739
20210209,03:10:00,1.20613,1.20724,1.20613,1.20716,755.990006245673
20210209,03:15:00,1.20716,1.20731,1.20698,1.2072,672.170008540154
20210209,03:20:00,1.20717,1.20756,1.20705,1.20749,535.320005871356
20210209,03:25:00,1.2075,1.20776,1.20749,1.20767,463.950004674494
20210209,03:30:00,1.20766,1.20771,1.2075,1.20763,372.210003048182
20210209,03:35:00,1.20763,1.20799,1.20757,1.20795,398.610001824796
20210209,03:40:00,1.20796,1.20796,1.20754,1.20756,444.110004633665
20210209,03:45:00,1.20756,1.20778,1.20755,1.20774,302.920004300773
20210209,03:50:00,1.20775,1.20806,1.20775,1.20805,451.480007231236
20210209,03:55:00,1.20805,1.2082,1.20785,1.20796,465.85000115633
20210209,04:00:00,1.20797,1.20798,1.20765,1.20786,429.050004459918
20210209,04:05:00,1.20786,1.20793,1.20782,1.20787,173.510002791882
20210209,04:10:00,1.20787,1.20791,1.20779,1.20786,137.550003051758
20210209,04:15:00,1.20787,1.20809,1.20785,1.20807,225.930003002286
20210209,04:20:00,1.20807,1.20813,1.20786,1.20793,266.640002682805
20210209,04:25:00,1.20795,1.20804,1.20777,1.20803,331.150004550815
20210209,04:30:00,1.20803,1.20808,1.20792,1.20795,112.360000424087
20210209,04:35:00,1.20795,1.20798,1.2077,1.20771,129.700000524521
20210209,04:40:00,1.20772,1.20788,1.20769,1.20782,237.140002384782
20210209,04:45:00,1.20783,1.20786,1.20773,1.20781,208.810003682971
20210209,04:50:00,1.2078,1.20792,1.20774,1.20786,201.130002319813
20210209,04:55:00,1.20786,1.20786,1.2076,1.20769,307.480005204678
20210209,05:00:00,1.2077,1.20776,1.20756,1.20762,265.110003627837
20210209,05:05:00,1.20761,1.20769,1.20761,1.20768,88.0500011444092
20210209,05:10:00,1.20768,1.20782,1.20766,1.20773,144.85000089556
20210209,05:15:00,1.20773,1.20776,1.20763,1.20765,151.690001450479
20210209,05:20:00,1.20765,1.20777,1.20763,1.20774,161.710002705455
20210209,05:25:00,1.20775,1.208,1.20774,1.20792,125.189999818802
20210209,05:30:00,1.20793,1.20796,1.20788,1.20792,64.1200003027916
20210209,05:35:00,1.20792,1.20799,1.20787,1.2079,71.3599998727441
20210209,05:40:00,1.20788,1.20792,1.20782,1.20792,64.7200002595782
20210209,05:45:00,1.20791,1.20791,1.2078,1.20788,143.510001435876
20210209,05:50:00,1.20788,1.20788,1.20771,1.20775,229.050002753735
20210209,05:55:00,1.20775,1.20775,1.20755,1.20756,298.27000259608
20210209,06:00:00,1.20757,1.20782,1.20757,1.20778,152.470000818372
20210209,06:05:00,1.20779,1.20782,1.20771,1.20776,112.890000939369
20210209,06:10:00,1.20776,1.20802,1.20776,1.208,238.82000246644
20210209,06:15:00,1.20799,1.20801,1.20789,1.20795,172.680002376437
20210209,06:20:00,1.20793,1.20805,1.20791,1.208,102.050000697374
20210209,06:25:00,1.208,1.20805,1.20782,1.20783,130.970001533628
